sphere, 2.0, 1.0, -16.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 2.0, 1.0, -18.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 4.0, 1.0, 0.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 4.0, 1.0, -2.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 4.0, 1.0, -4.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 4.0, 1.0, -6.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 4.0, 1.0, -8.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 4.0, 1.0, -10.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 4.0, 1.0, -12.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 4.0, 1.0, -14.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 4.0, 1.0, -16.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 4.0, 1.0, -18.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 6.0, 1.0, 0.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 6.0, 1.0, -2.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 6.0, 1.0, -4.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 6.0, 1.0, -6.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 6.0, 1.0, -8.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 6.0, 1.0, -10.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 6.0, 1.0, -12.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 6.0, 1.0, -14.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 6.0, 1.0, -16.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 6.0, 1.0, -18.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 8.0, 1.0, 0.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 8.0, 1.0, -2.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 8.0, 1.0, -4.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 8.0, 1.0, -6.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 8.0, 1.0, -8.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 8.0, 1.0, -10.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 8.0, 1.0, -12.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 8.0, 1.0, -14.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 8.0, 1.0, -16.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 8.0, 1.0, -18.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 10.0, 1.0, 0.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 10.0, 1.0, -2.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 10.0, 1.0, -4.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 10.0, 1.0, -6.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 10.0, 1.0, -8.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 10.0, 1.0, -10.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 10.0, 1.0, -12.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 10.0, 1.0, -14.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 10.0, 1.0, -16.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 10.0, 1.0, -18.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 12.0, 1.0, 0.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 12.0, 1.0, -2.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 12.0, 1.0, -4.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 12.0, 1.0, -6.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 12.0, 1.0, -8.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 12.0, 1.0, -10.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 12.0, 1.0, -12.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 12.0, 1.0, -14.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 12.0, 1.0, -16.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 12.0, 1.0, -18.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 14.0, 1.0, 0.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 14.0, 1.0, -2.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 14.0, 1.0, -4.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 14.0, 1.0, -6.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 14.0, 1.0, -8.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 14.0, 1.0, -10.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 14.0, 1.0, -12.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 14.0, 1.0, -14.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 14.0, 1.0, -16.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 14.0, 1.0, -18.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 16.0, 1.0, 0.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 16.0, 1.0, -2.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 16.0, 1.0, -4.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 16.0, 1.0, -6.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 16.0, 1.0, -8.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 16.0, 1.0, -10.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 16.0, 1.0, -12.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 16.0, 1.0, -14.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 16.0, 1.0, -16.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 16.0, 1.0, -18.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 18.0, 1.0, 0.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 18.0, 1.0, -2.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 18.0, 1.0, -4.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 18.0, 1.0, -6.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 18.0, 1.0, -8.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 18.0, 1.0, -10.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 18.0, 1.0, -12.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 18.0, 1.0, -14.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 18.0, 1.0, -16.0, 0.5, 1.0,0.0,0.0,0.0
sphere, 18.0, 1.0, -18.0, 0.5, 1.0,0.0,0.0,0.0
<\setup information>
4.375, 1.0, 0.0, 3.125, 1.0, 0.0, 1.875, 1.0, 0.0, 0.625, 1.0, 0.0, -0.625, 1.0, 0.0, -1.875, 1.0, 0.0, -3.125, 1.0, 0.0, -4.375, 1.0, 0.0, 5.0, 1.0, 0.0, 4.625, 1.0, 0.25, 4.625, 1.0, -0.25, 0.0, 1.0, 20.0, 0.0, 1.0, -20.0, 20.0, 1.0, 0.0, -20.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, -2.0, 0.0, 1.0, -4.0, 0.0, 1.0, -6.0, 0.0, 1.0, -8.0, 0.0, 1.0, -10.0, 0.0, 1.0, -12.0, 0.0, 1.0, -14.0, 0.0, 1.0, -16.0, 0.0, 1.0, -18.0, 2.0, 1.0, 0.0, 2.0, 1.0, -2.0, 2.0, 1.0, -4.0, 2.0, 1.0, -6.0, 2.0, 1.0, -8.0, 2.0, 1.0, -10.0, 2.0, 1.0, -12.0, 2.0, 1.0, -14.0, 2.0, 1.0, -16.0, 2.0, 1.0, -18.0, 4.0, 1.0, 0.0, 4.0, 1.0, -2.0, 4.0, 1.0, -4.0, 4.0, 1.0, -6.0, 4.0, 1.0, -8.0, 4.0, 1.0, -10.0, 4.0, 1.0, -12.0, 4.0, 1.0, -14.0, 4.0, 1.0, -16.0, 4.0, 1.0, -18.0, 6.0, 1.0, 0.0, 6.0, 1.0, -2.0, 6.0, 1.0, -4.0, 6.0, 1.0, -6.0, 6.0, 1.0, -8.0, 6.0, 1.0, -10.0, 6.0, 1.0, -12.0, 6.0, 1.0, -14.0, 6.0, 1.0, -16.0, 6.0, 1.0, -18.0, 8.0, 1.0, 0.0, 8.0, 1.0, -2.0, 8.0, 1.0, -4.0, 8.0, 1.0, -6.0, 8.0, 1.0, -8.0, 8.0, 1.0, -10.0, 8.0, 1.0, -12.0, 8.0, 1.0, -14.0, 8.0, 1.0, -16.0, 8.0, 1.0, -18.0, 10.0, 1.0, 0.0, 10.0, 1.0, -2.0, 10.0, 1.0, -4.0, 10.0, 1.0, -6.0, 10.0, 1.0, -8.0, 10.0, 1.0, -10.0, 10.0, 1.0, -12.0, 10.0, 1.0, -14.0, 10.0, 1.0, -16.0, 10.0, 1.0, -18.0, 12.0, 1.0, 0.0, 12.0, 1.0, -2.0, 12.0, 1.0, -4.0, 12.0, 1.0, -6.0, 12.0, 1.0, -8.0, 12.0, 1.0, -10.0, 12.0, 1.0, -12.0, 12.0, 1.0, -14.0, 12.0, 1.0, -16.0, 12.0, 1.0, -18.0, 14.0, 1.0, 0.0, 14.0, 1.0, -2.0, 14.0, 1.0, -4.0, 14.0, 1.0, -6.0, 14.0, 1.0, -8.0, 14.0, 1.0, -10.0, 14.0, 1.0, -12.0, 14.0, 1.0, -14.0, 14.0, 1.0, -16.0, 14.0, 1.0, -18.0, 16.0, 1.0, 0.0, 16.0, 1.0, -2.0, 16.0, 1.0, -4.0, 16.0, 1.0, -6.0, 16.0, 1.0, -8.0, 16.0, 1.0, -10.0, 16.0, 1.0, -12.0, 16.0, 1.0, -14.0, 16.0, 1.0, -16.0, 16.0, 1.0, -18.0, 18.0, 1.0, 0.0, 18.0, 1.0, -2.0, 18.0, 1.0, -4.0, 18.0, 1.0, -6.0, 18.0, 1.0, -8.0, 18.0, 1.0, -10.0, 18.0, 1.0, -12.0, 18.0, 1.0, -14.0, 18.0, 1.0, -16.0, 18.0, 1.0, -18.0
1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.707106781187, 0.0, 0.707106781187, 0.0, 1.0, 0.0, 0.0, 0.0, 0.707106781187, 0.0, -0.707106781187, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
4.37293382161, 1.0, 0.00896969427499, 3.12351144777, 1.0, -0.0239070914005, 1.87401667096, 1.0, 0.00420601831709, 0.624760158592, 1.0, 0.0137162293149, -0.625066602817, 1.0, -0.00597885182774, -1.87488210746, 1.0, 0.013725291502, -3.12365889191, 1.0, -0.00546525923727, -4.37161410702, 1.0, -0.00527052430931, 4.9973177783, 1.0, 0.0408260996766, 4.60994484234, 1.0, 0.271465836849, 4.63542996862, 1.0, -0.228041326915, 0.0, 1.0, 20.0, 0.0, 1.0, -20.0, 20.0, 1.0, 0.0, -20.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, -2.0, 0.0, 1.0, -4.0, 0.0, 1.0, -6.0, 0.0, 1.0, -8.0, 0.0, 1.0, -10.0, 0.0, 1.0, -12.0, 0.0, 1.0, -14.0, 0.0, 1.0, -16.0, 0.0, 1.0, -18.0, 2.0, 1.0, 0.0, 2.0, 1.0, -2.0, 2.0, 1.0, -4.0, 2.0, 1.0, -6.0, 2.0, 1.0, -8.0, 2.0, 1.0, -10.0, 2.0, 1.0, -12.0, 2.0, 1.0, -14.0, 2.0, 1.0, -16.0, 2.0, 1.0, -18.0, 4.0, 1.0, 0.0, 4.0, 1.0, -2.0, 4.0, 1.0, -4.0, 4.0, 1.0, -6.0, 4.0, 1.0, -8.0, 4.0, 1.0, -10.0, 4.0, 1.0, -12.0, 4.0, 1.0, -14.0, 4.0, 1.0, -16.0, 4.0, 1.0, -18.0, 6.0, 1.0, 0.0, 6.0, 1.0, -2.0, 6.0, 1.0, -4.0, 6.0, 1.0, -6.0, 6.0, 1.0, -8.0, 6.0, 1.0, -10.0, 6.0, 1.0, -12.0, 6.0, 1.0, -14.0, 6.0, 1.0, -16.0, 6.0, 1.0, -18.0, 8.0, 1.0, 0.0, 8.0, 1.0, -2.0, 8.0, 1.0, -4.0, 8.0, 1.0, -6.0, 8.0, 1.0, -8.0, 8.0, 1.0, -10.0, 8.0, 1.0, -12.0, 8.0, 1.0, -14.0, 8.0, 1.0, -16.0, 8.0, 1.0, -18.0, 10.0, 1.0, 0.0, 10.0, 1.0, -2.0, 10.0, 1.0, -4.0, 10.0, 1.0, -6.0, 10.0, 1.0, -8.0, 10.0, 1.0, -10.0, 10.0, 1.0, -12.0, 10.0, 1.0, -14.0, 10.0, 1.0, -16.0, 10.0, 1.0, -18.0, 12.0, 1.0, 0.0, 12.0, 1.0, -2.0, 12.0, 1.0, -4.0, 12.0, 1.0, -6.0, 12.0, 1.0, -8.0, 12.0, 1.0, -10.0, 12.0, 1.0, -12.0, 12.0, 1.0, -14.0, 12.0, 1.0, -16.0, 12.0, 1.0, -18.0, 14.0, 1.0, 0.0, 14.0, 1.0, -2.0, 14.0, 1.0, -4.0, 14.0, 1.0, -6.0, 14.0, 1.0, -8.0, 14.0, 1.0, -10.0, 14.0, 1.0, -12.0, 14.0, 1.0, -14.0, 14.0, 1.0, -16.0, 14.0, 1.0, -18.0, 16.0, 1.0, 0.0, 16.0, 1.0, -2.0, 16.0, 1.0, -4.0, 16.0, 1.0, -6.0, 16.0, 1.0, -8.0, 16.0, 1.0, -10.0, 16.0, 1.0, -12.0, 16.0, 1.0, -14.0, 16.0, 1.0, -16.0, 16.0, 1.0, -18.0, 18.0, 1.0, 0.0, 18.0, 1.0, -2.0, 18.0, 1.0, -4.0, 18.0, 1.0, -6.0, 18.0, 1.0, -8.0, 18.0, 1.0, -10.0, 18.0, 1.0, -12.0, 18.0, 1.0, -14.0, 18.0, 1.0, -16.0, 18.0, 1.0, -18.0
0.999675130769, 0.0, -0.0254878975592, 0.0, 0.999999636173, 0.0, -0.000853025760036, 0.0, 0.99972546725, 0.0, 0.0234305384284, 0.0, 0.999875576381, 0.0, -0.0157744019242, 0.0, 0.99999999998, 0.0, 6.3019455687e-06, 0.0, 0.999875704289, 0.0, 0.0157662923141, 0.0, 0.999514537466, 0.0, -0.0311558886088, 0.0, 0.999510772069, 0.0, 0.0312764530954, 0.0, 0.72489972914, 0.0, 0.688854398762, 0.0, 0.999675130769, 0.0, -0.0254878975402, 0.0, 0.688854398762, 0.0, -0.72489972914, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
